document,keyword,matches
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,26_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,26_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,26_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,27_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,27_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,27_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,27_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,29_9,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,30_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,30_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,30_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,30_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,31_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,31_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,31_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,32_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,33_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,34_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,35_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,36_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,24_11,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_8-3 ,17
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,1_2-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,2_1-3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_8-3,18
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_12-2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,7_12-6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,31_2-1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/7_8-3_COMPLETION_REPORT_82582_07-08-03_PB-706-0898.pdf,31_2-12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF, gro,8
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF, sklinna,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,alve,10
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,atla,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,d rev,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,fram,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,hyme,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,jette,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,njord,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,togi,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,troll,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,vale,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,volve,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,1_2,32
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,2_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,2_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,2_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,2_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,3_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,3_4,13
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,3_8,56
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,4_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,5_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,5_2,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,7_1,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,7_3,37
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,7_7,100
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,7_8,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,7_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,8_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,8_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,8_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,8_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,8_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,9_1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,9_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,10_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,10_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,10_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,10_11,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,10_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,16_6,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,17_3,15
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,20_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,20_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,20_12,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,25_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,27_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,27_3,22
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,28_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,30_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,30_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,30_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,30_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,32_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,34_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,6407_7,98
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,17_3-1,15
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,7_3-1,37
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,7_7-1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,7_7-2,99
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,34_8-2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,6407_7-2,97
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,6407_7-2 r,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_7-2__WELL__6407-07-02_PB-706-0292.PDF,6407_7-1,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF, gro,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,atla,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,balder,21
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,heimdal,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,statfjord,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,utsira high,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,vale,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,1_2,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,2_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,3_4,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,3_8,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,4_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,5_1,62
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,9_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,9_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,9_10,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,16_1,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,16_2,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,16_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,16_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,19_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,25_1,62
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,25_10,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,25_11,61
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,25_11-1,52
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,25_11-2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,25_11-19 s,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,25_11-14,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/25_11-19_S__WELL__25-11-19-S_PB-706-0825.PDF,25_11-19,52
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf, gro,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,alve,7
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,d ah,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,d rev,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,ekofisk,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,eldfisk,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,eldfisk s,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,embla,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,fram,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,troll,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,vale,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,volve,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,1_2,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,1_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,1_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,2_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,2_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,2_4,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,2_5,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,2_7,27
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,2_9,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,3_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,3_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,3_5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,3_7,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,3_8,6
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,4_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,5_1,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,7_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,7_7,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,7_8,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,8_3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,8_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,8_7,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,9_2,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,9_7,4
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,11_4,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,11_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,12_9,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,15_3,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,19_7,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,24_6,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,25_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,30_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,32_7,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,2_4-3,2
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,2_4-5,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/2_7-1_COMPLETION_REPORT_84843_02-07-01-X_PB-706-0663.pdf,2_7-1,8
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_9-6__WELL__6407-09-06_PB-706-1242.PDF, delta,3
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_9-6__WELL__6407-09-06_PB-706-1242.PDF, gro,5
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_9-6__WELL__6407-09-06_PB-706-1242.PDF, tau,1
/p/ressim02/analytics/AICOE/Hackathons/Norway2019/data/text_documents/6407_9-6__WELL__6407-09-06_PB-706-1242.PDF, tor ,5
